frame,center
1,184.0
2,198.0
3,196.0
4,196.0
5,197.0
6,194.0
7,197.0
8,199.0
9,200.0
10,201.0
11,201.0
12,203.0
13,198.0
14,202.0
15,187.0
16,186.0
17,187.0
18,193.0
19,190.0
20,189.0
21,194.0
22,196.0
23,192.0
24,198.0
25,208.0
26,210.0
27,214.0
28,205.0
29,203.0
30,203.0
31,201.0
32,203.0
33,206.0
34,205.0
35,207.0
36,203.0
37,203.0
38,214.0
39,216.0
40,207.0
41,213.0
42,206.0
43,187.0
44,203.0
45,185.0
46,199.0
47,201.0
48,204.0
49,202.0
50,202.0
51,202.0
52,203.0
53,201.0
54,200.0
55,199.0
56,197.0
57,195.0
58,192.0
59,195.0
60,184.0
61,183.0
