frame,center
1,168.0
2,173.0
3,172.0
4,169.0
5,156.0
6,153.0
7,152.0
8,151.0
9,153.0
10,154.0
11,152.0
12,150.0
13,151.0
14,152.0
15,154.0
16,152.0
17,153.0
18,152.0
19,153.0
20,151.0
21,149.0
22,151.0
23,147.0
24,150.0
25,151.0
26,150.0
27,151.0
28,151.0
29,151.0
30,152.0
31,150.0
32,148.0
33,150.0
34,150.0
35,151.0
36,151.0
37,152.0
38,152.0
39,153.0
40,152.0
41,153.0
42,153.0
43,150.0
44,153.0
45,155.0
46,155.0
47,156.0
48,144.0
49,141.0
50,138.0
51,139.0
52,138.0
53,138.0
54,142.0
55,145.0
56,147.0
57,147.0
58,148.0
