frame,center
1,105.0
2,106.0
3,110.0
4,111.0
5,111.0
6,106.0
7,108.0
8,115.0
9,115.0
10,109.0
11,109.0
12,114.0
13,113.0
14,104.0
15,103.0
16,107.0
17,109.0
18,110.0
19,105.0
20,111.0
21,111.0
22,110.0
23,108.0
24,111.0
25,111.0
26,113.0
27,112.0
28,109.0
29,107.0
30,104.0
31,103.0
32,102.0
33,103.0
34,106.0
35,108.0
36,112.0
37,114.0
38,114.0
39,113.0
40,115.0
41,104.0
42,101.0
43,113.0
44,115.0
45,108.0
46,112.0
47,112.0
48,110.0
49,97.0
50,95.0
51,96.0
52,93.0
53,91.0
54,96.0
55,100.0
56,101.0
57,111.0
58,114.0
59,113.0
60,113.0
61,112.0
62,113.0
63,113.0
64,113.0
65,111.0
66,110.0
