frame,center
1,144.0
2,145.0
3,145.0
4,144.0
5,144.0
6,144.0
7,145.0
8,144.0
9,144.0
10,145.0
11,146.0
12,144.0
13,146.0
14,147.0
15,146.0
16,147.0
17,147.0
18,147.0
19,158.0
20,156.0
21,160.0
22,160.0
23,161.0
24,161.0
25,161.0
26,157.0
27,157.0
28,156.0
29,157.0
30,157.0
31,148.0
32,147.0
33,148.0
34,147.0
35,148.0
36,148.0
37,156.0
38,147.0
39,147.0
40,147.0
41,147.0
42,146.0
43,146.0
44,145.0
45,147.0
46,146.0
47,145.0
48,144.0
49,142.0
50,141.0
51,142.0
52,139.0
53,139.0
54,139.0
55,142.0
56,141.0
57,140.0
58,138.0
59,137.0
60,138.0
61,139.0
62,139.0
63,140.0
64,134.0
65,136.0
66,136.0
67,136.0
68,135.0
69,135.0
70,133.0
71,129.0
72,127.0
73,129.0
74,128.0
