frame,center
1,140.0
2,139.0
3,141.0
4,140.0
5,139.0
6,138.0
7,140.0
8,141.0
9,140.0
10,141.0
11,142.0
12,142.0
13,140.0
14,140.0
15,141.0
16,141.0
17,140.0
18,141.0
19,139.0
20,140.0
21,140.0
22,141.0
23,140.0
24,140.0
25,141.0
26,141.0
27,141.0
28,142.0
29,141.0
30,142.0
31,143.0
32,141.0
33,141.0
34,142.0
35,142.0
36,142.0
37,141.0
38,141.0
39,142.0
40,142.0
41,149.0
42,144.0
43,142.0
44,148.0
45,150.0
46,144.0
47,141.0
48,141.0
49,142.0
50,142.0
51,143.0
52,141.0
53,141.0
54,141.0
55,143.0
56,143.0
57,144.0
58,141.0
59,141.0
60,140.0
61,140.0
62,143.0
63,144.0
64,143.0
65,143.0
66,143.0
67,144.0
68,144.0
69,144.0
70,152.0
71,153.0
72,152.0
73,146.0
74,144.0
75,143.0
76,145.0
77,146.0
78,143.0
