frame,center
1,138.0
2,136.0
3,136.0
4,137.0
5,136.0
6,125.0
7,125.0
8,126.0
9,127.0
10,128.0
11,130.0
12,128.0
13,131.0
14,127.0
15,127.0
16,132.0
17,131.0
18,132.0
19,131.0
20,130.0
21,131.0
22,133.0
23,129.0
24,130.0
25,130.0
26,139.0
27,135.0
28,141.0
29,141.0
30,138.0
31,142.0
32,142.0
33,139.0
34,140.0
35,140.0
36,139.0
37,140.0
38,142.0
39,138.0
40,141.0
41,142.0
42,143.0
43,136.0
44,141.0
45,142.0
46,142.0
47,141.0
48,141.0
49,137.0
50,141.0
51,138.0
52,125.0
53,130.0
54,129.0
55,129.0
56,128.0
57,124.0
58,121.0
59,121.0
60,123.0
61,119.0
62,121.0
63,118.0
64,120.0
65,120.0
66,119.0
67,119.0
68,115.0
69,114.0
70,114.0
71,114.0
72,113.0
73,112.0
74,115.0
