frame,center
1,191.0
2,192.0
3,190.0
4,189.0
5,187.0
6,192.0
7,194.0
8,192.0
9,192.0
10,200.0
11,198.0
12,198.0
13,192.0
14,192.0
15,193.0
16,201.0
17,199.0
18,190.0
19,193.0
20,196.0
21,192.0
22,188.0
23,192.0
24,192.0
25,193.0
26,190.0
27,192.0
28,193.0
29,191.0
30,193.0
31,194.0
32,192.0
33,190.0
34,189.0
35,197.0
36,199.0
37,193.0
38,190.0
39,186.0
40,188.0
41,192.0
42,190.0
43,191.0
44,190.0
45,188.0
46,190.0
47,190.0
48,190.0
49,194.0
50,195.0
51,194.0
52,196.0
53,195.0
54,196.0
55,196.0
56,200.0
57,196.0
58,198.0
59,198.0
60,188.0
61,191.0
62,193.0
63,194.0
64,190.0
65,188.0
66,191.0
67,191.0
68,191.0
