frame,center
1,150.0
2,150.0
3,149.0
4,148.0
5,149.0
6,150.0
7,149.0
8,149.0
9,149.0
10,150.0
11,150.0
12,149.0
13,152.0
14,151.0
15,151.0
16,152.0
17,153.0
18,153.0
19,155.0
20,154.0
21,153.0
22,157.0
23,156.0
24,155.0
25,156.0
26,157.0
27,158.0
28,176.0
29,167.0
30,169.0
31,166.0
32,170.0
33,176.0
34,171.0
35,163.0
36,156.0
37,154.0
38,154.0
39,152.0
40,150.0
41,148.0
42,147.0
43,148.0
44,149.0
45,148.0
46,147.0
47,147.0
48,149.0
49,148.0
50,150.0
51,148.0
52,151.0
53,146.0
54,147.0
55,147.0
56,151.0
57,151.0
58,151.0
59,151.0
60,151.0
61,151.0
62,150.0
63,151.0
64,151.0
65,150.0
66,149.0
67,149.0
68,148.0
69,147.0
70,147.0
71,147.0
72,146.0
73,145.0
