frame,center
1,230.0
2,231.0
3,231.0
4,231.0
5,230.0
6,230.0
7,232.0
8,232.0
9,232.0
10,233.0
11,233.0
12,232.0
13,231.0
14,233.0
15,233.0
16,232.0
17,232.0
18,232.0
19,232.0
20,231.0
21,230.0
22,229.0
23,231.0
24,229.0
25,224.0
26,225.0
27,230.0
28,233.0
29,234.0
30,235.0
31,235.0
32,231.0
33,239.0
34,239.0
35,232.0
36,230.0
37,240.0
38,232.0
39,231.0
40,236.0
41,239.0
42,239.0
43,239.0
44,241.0
45,240.0
46,239.0
47,238.0
48,232.0
49,235.0
50,235.0
51,233.0
52,235.0
53,234.0
54,232.0
55,229.0
56,224.0
57,226.0
58,225.0
59,232.0
60,234.0
61,234.0
62,235.0
63,234.0
64,233.0
65,234.0
66,241.0
67,239.0
68,240.0
69,240.0
70,233.0
71,230.0
72,231.0
73,232.0
74,230.0
