frame,center
1,160.0
2,162.0
3,161.0
4,161.0
5,162.0
6,161.0
7,162.0
8,161.0
9,162.0
10,162.0
11,161.0
12,161.0
13,161.0
14,162.0
15,160.0
16,163.0
17,162.0
18,164.0
19,163.0
20,161.0
21,161.0
22,162.0
23,160.0
24,164.0
25,162.0
26,162.0
27,162.0
28,162.0
29,162.0
30,162.0
31,162.0
32,163.0
33,162.0
34,161.0
35,163.0
36,165.0
37,162.0
38,163.0
39,162.0
40,162.0
41,161.0
42,164.0
43,162.0
44,165.0
45,164.0
46,162.0
47,165.0
48,165.0
49,167.0
50,164.0
51,165.0
52,165.0
53,167.0
54,168.0
55,168.0
56,165.0
