frame,center
1,126.0
2,122.0
3,121.0
4,121.0
5,121.0
6,127.0
7,123.0
8,120.0
9,122.0
10,123.0
11,127.0
12,126.0
13,126.0
14,126.0
15,128.0
16,126.0
17,126.0
18,124.0
19,121.0
20,123.0
21,129.0
22,129.0
23,125.0
24,125.0
25,127.0
26,126.0
27,127.0
28,127.0
29,125.0
30,124.0
31,128.0
32,127.0
33,127.0
34,125.0
35,123.0
36,123.0
37,126.0
38,128.0
39,124.0
40,121.0
41,125.0
42,129.0
43,127.0
44,125.0
45,129.0
46,130.0
47,127.0
48,128.0
49,127.0
50,127.0
51,126.0
52,125.0
53,124.0
54,125.0
55,124.0
56,122.0
57,125.0
58,126.0
59,128.0
60,126.0
61,125.0
62,125.0
