frame,center
1,116.0
2,117.0
3,117.0
4,117.0
5,114.0
6,112.0
7,114.0
8,113.0
9,120.0
10,118.0
11,119.0
12,114.0
13,115.0
14,115.0
15,116.0
16,116.0
17,118.0
18,116.0
19,118.0
20,114.0
21,115.0
22,116.0
23,113.0
24,115.0
25,116.0
26,114.0
27,115.0
28,113.0
29,115.0
30,113.0
31,115.0
32,116.0
33,119.0
34,114.0
35,113.0
36,116.0
37,115.0
38,115.0
39,114.0
40,119.0
41,114.0
42,114.0
43,116.0
44,115.0
45,116.0
46,113.0
47,114.0
48,117.0
49,113.0
50,113.0
51,115.0
52,114.0
53,113.0
54,117.0
55,117.0
56,115.0
57,117.0
58,115.0
59,118.0
60,118.0
