frame,center
1,277.0
2,274.0
3,272.0
4,272.0
5,269.0
6,272.0
7,275.0
8,278.0
9,278.0
10,278.0
11,281.0
12,282.0
13,282.0
14,281.0
15,287.0
16,287.0
17,284.0
18,287.0
19,290.0
20,290.0
21,297.0
22,301.0
23,306.0
24,311.0
25,310.0
26,301.0
27,299.0
28,302.0
29,301.0
30,303.0
31,301.0
32,307.0
33,301.0
34,273.0
35,293.0
36,281.0
37,287.0
38,282.0
39,293.0
40,295.0
41,272.0
42,283.0
43,282.0
44,281.0
45,280.0
46,280.0
47,282.0
48,285.0
49,288.0
50,294.0
51,285.0
52,282.0
53,280.0
54,281.0
55,281.0
56,284.0
57,286.0
58,286.0
59,287.0
60,277.0
61,276.0
