frame,center
1,156.0
2,154.0
3,155.0
4,152.0
5,154.0
6,159.0
7,154.0
8,157.0
9,157.0
10,158.0
11,156.0
12,155.0
13,157.0
14,159.0
15,158.0
16,158.0
17,160.0
18,159.0
19,158.0
20,159.0
21,157.0
22,158.0
23,158.0
24,157.0
25,158.0
26,154.0
27,155.0
28,158.0
29,149.0
30,158.0
31,137.0
32,155.0
33,142.0
34,141.0
35,141.0
36,150.0
37,159.0
38,153.0
39,155.0
40,158.0
41,158.0
42,155.0
43,155.0
44,156.0
45,156.0
46,159.0
47,155.0
48,158.0
49,160.0
50,161.0
51,158.0
52,158.0
53,157.0
54,158.0
55,157.0
56,158.0
