frame,center
1,125.0
2,122.0
3,118.0
4,117.0
5,117.0
6,118.0
7,118.0
8,117.0
9,118.0
10,118.0
11,117.0
12,117.0
13,117.0
14,118.0
15,119.0
16,118.0
17,119.0
18,119.0
19,119.0
20,118.0
21,118.0
22,119.0
23,121.0
24,120.0
25,119.0
26,119.0
27,120.0
28,118.0
29,120.0
30,118.0
31,119.0
32,118.0
33,118.0
34,118.0
35,118.0
36,119.0
37,120.0
38,119.0
39,119.0
40,121.0
41,121.0
42,117.0
43,118.0
44,119.0
45,119.0
46,118.0
47,119.0
48,118.0
49,117.0
50,121.0
51,125.0
52,127.0
53,130.0
54,128.0
55,125.0
56,127.0
