frame,center
1,160.0
2,151.0
3,144.0
4,140.0
5,143.0
6,143.0
7,150.0
8,146.0
9,150.0
10,150.0
11,148.0
12,148.0
13,147.0
14,145.0
15,146.0
16,143.0
17,144.0
18,144.0
19,144.0
20,145.0
21,144.0
22,144.0
23,146.0
24,144.0
25,145.0
26,144.0
27,145.0
28,145.0
29,145.0
30,145.0
31,145.0
32,145.0
33,149.0
34,144.0
35,146.0
36,148.0
37,145.0
38,144.0
39,146.0
40,136.0
41,144.0
42,145.0
43,146.0
44,146.0
45,146.0
46,144.0
47,144.0
48,147.0
49,145.0
50,145.0
51,145.0
52,146.0
53,145.0
54,146.0
55,146.0
56,146.0
57,145.0
58,145.0
59,146.0
60,143.0
61,145.0
62,144.0
63,131.0
64,140.0
65,129.0
66,130.0
67,130.0
68,130.0
69,144.0
70,145.0
71,145.0
