frame,center
1,85.0
2,84.0
3,84.0
4,85.0
5,84.0
6,85.0
7,85.0
8,84.0
9,83.0
10,86.0
11,86.0
12,84.0
13,85.0
14,86.0
15,86.0
16,85.0
17,87.0
18,88.0
19,88.0
20,86.0
21,87.0
22,87.0
23,86.0
24,88.0
25,87.0
26,87.0
27,90.0
28,88.0
29,87.0
30,87.0
31,85.0
32,86.0
33,86.0
34,88.0
35,88.0
36,86.0
37,86.0
38,86.0
39,87.0
40,85.0
41,87.0
42,84.0
43,86.0
44,87.0
45,86.0
46,86.0
47,84.0
48,84.0
49,84.0
50,84.0
51,84.0
52,84.0
53,85.0
54,84.0
55,84.0
56,85.0
57,85.0
58,85.0
59,88.0
60,87.0
61,87.0
62,84.0
63,85.0
64,85.0
65,84.0
66,84.0
67,84.0
68,84.0
69,84.0
70,88.0
71,86.0
72,88.0
73,87.0
74,86.0
75,83.0
76,85.0
77,87.0
78,86.0
79,88.0
80,82.0
81,88.0
