frame,center
1,109.0
2,108.0
3,104.0
4,102.0
5,106.0
6,112.0
7,108.0
8,106.0
9,104.0
10,105.0
11,103.0
12,104.0
13,106.0
14,105.0
15,113.0
16,109.0
17,105.0
18,106.0
19,112.0
20,115.0
21,117.0
22,111.0
23,109.0
24,107.0
25,109.0
26,109.0
27,108.0
28,107.0
29,114.0
30,114.0
31,112.0
32,109.0
33,115.0
34,118.0
35,111.0
36,110.0
37,113.0
38,115.0
39,113.0
40,113.0
41,111.0
42,110.0
43,110.0
44,114.0
45,115.0
46,113.0
47,109.0
48,112.0
49,112.0
50,115.0
51,108.0
52,108.0
53,115.0
54,115.0
55,114.0
56,108.0
57,108.0
58,115.0
59,115.0
60,111.0
61,112.0
62,114.0
63,109.0
64,107.0
65,109.0
66,103.0
67,107.0
68,110.0
69,108.0
70,113.0
71,111.0
72,108.0
73,109.0
74,112.0
75,110.0
76,110.0
77,110.0
78,113.0
79,108.0
