frame,center
1,181.0
2,177.0
3,176.0
4,178.0
5,177.0
6,177.0
7,175.0
8,173.0
9,173.0
10,173.0
11,178.0
12,179.0
13,184.0
14,184.0
15,188.0
16,188.0
17,185.0
18,188.0
19,190.0
20,192.0
21,189.0
22,183.0
23,187.0
24,191.0
25,189.0
26,190.0
27,184.0
28,180.0
29,178.0
30,176.0
31,173.0
32,176.0
33,173.0
34,175.0
35,174.0
36,176.0
37,175.0
38,178.0
39,178.0
40,177.0
41,175.0
42,175.0
43,177.0
44,179.0
45,178.0
46,171.0
47,175.0
48,175.0
49,177.0
50,179.0
51,175.0
52,182.0
53,176.0
54,177.0
55,177.0
56,176.0
57,174.0
58,177.0
59,171.0
60,172.0
61,171.0
62,173.0
63,172.0
64,168.0
65,168.0
66,167.0
67,173.0
68,175.0
69,173.0
70,174.0
71,174.0
72,173.0
73,178.0
74,178.0
75,175.0
76,171.0
77,170.0
