frame,center
1,136.0
2,136.0
3,136.0
4,127.0
5,127.0
6,136.0
7,141.0
8,138.0
9,137.0
10,139.0
11,138.0
12,138.0
13,139.0
14,140.0
15,139.0
16,139.0
17,139.0
18,138.0
19,138.0
20,138.0
21,138.0
22,138.0
23,137.0
24,137.0
25,138.0
26,138.0
27,138.0
28,137.0
29,138.0
30,137.0
31,138.0
32,137.0
33,137.0
34,126.0
35,128.0
36,128.0
37,126.0
38,128.0
39,128.0
40,126.0
41,126.0
42,127.0
43,127.0
44,128.0
45,130.0
46,131.0
47,131.0
48,131.0
49,128.0
50,128.0
51,126.0
52,127.0
53,129.0
54,129.0
55,130.0
56,127.0
57,128.0
58,129.0
59,128.0
60,129.0
