frame,center
1,134.0
2,133.0
3,133.0
4,134.0
5,137.0
6,137.0
7,134.0
8,134.0
9,136.0
10,135.0
11,135.0
12,134.0
13,139.0
14,136.0
15,141.0
16,141.0
17,142.0
18,146.0
19,148.0
20,149.0
21,156.0
22,159.0
23,158.0
24,159.0
25,159.0
26,157.0
27,157.0
28,158.0
29,158.0
30,158.0
31,159.0
32,159.0
33,157.0
34,156.0
35,156.0
36,161.0
37,161.0
38,159.0
39,159.0
40,159.0
41,158.0
42,160.0
43,160.0
44,156.0
45,161.0
46,160.0
47,160.0
48,142.0
49,148.0
50,148.0
51,155.0
52,153.0
53,155.0
54,155.0
55,153.0
56,154.0
57,153.0
58,146.0
59,147.0
60,146.0
61,146.0
62,145.0
63,147.0
64,148.0
65,149.0
66,148.0
67,150.0
68,149.0
69,149.0
70,145.0
71,147.0
72,146.0
73,150.0
74,150.0
75,151.0
76,149.0
77,149.0
