frame,center
1,146.0
2,147.0
3,147.0
4,146.0
5,146.0
6,149.0
7,146.0
8,147.0
9,147.0
10,148.0
11,149.0
12,142.0
13,155.0
14,140.0
15,154.0
16,147.0
17,157.0
18,159.0
19,159.0
20,157.0
21,160.0
22,160.0
23,161.0
24,162.0
25,161.0
26,162.0
27,160.0
28,162.0
29,163.0
30,163.0
31,160.0
32,159.0
33,157.0
34,144.0
35,151.0
36,151.0
37,148.0
38,147.0
39,147.0
40,148.0
41,147.0
42,148.0
43,147.0
44,147.0
45,145.0
46,145.0
47,146.0
48,145.0
49,145.0
50,145.0
51,145.0
52,146.0
53,145.0
54,149.0
55,147.0
56,145.0
57,146.0
58,145.0
59,145.0
60,144.0
61,150.0
62,150.0
63,150.0
64,153.0
65,152.0
66,151.0
67,150.0
68,147.0
69,144.0
70,148.0
71,148.0
72,147.0
73,148.0
74,149.0
75,147.0
