frame,center
1,358.0
2,354.0
3,349.0
4,343.0
5,341.0
6,339.0
7,327.0
8,328.0
9,331.0
10,338.0
11,337.0
12,336.0
13,336.0
14,338.0
15,335.0
16,325.0
17,335.0
18,325.0
19,327.0
20,328.0
21,332.0
22,333.0
23,330.0
24,328.0
25,333.0
26,333.0
27,328.0
28,334.0
29,332.0
30,334.0
31,334.0
32,332.0
33,334.0
34,334.0
35,332.0
36,335.0
37,334.0
38,335.0
39,336.0
40,335.0
41,335.0
42,329.0
43,328.0
44,332.0
45,326.0
46,336.0
47,337.0
48,339.0
49,338.0
50,337.0
51,336.0
52,336.0
53,330.0
54,335.0
55,336.0
56,332.0
57,336.0
58,334.0
59,332.0
60,327.0
61,327.0
