frame,center
1,136.0
2,140.0
3,140.0
4,140.0
5,142.0
6,143.0
7,143.0
8,143.0
9,142.0
10,139.0
11,139.0
12,137.0
13,136.0
14,136.0
15,131.0
16,128.0
17,126.0
18,121.0
19,122.0
20,125.0
21,125.0
22,129.0
23,129.0
24,130.0
25,130.0
26,134.0
27,133.0
28,133.0
29,134.0
30,133.0
31,131.0
32,133.0
33,133.0
34,130.0
35,131.0
36,131.0
37,134.0
38,139.0
39,132.0
40,129.0
41,127.0
42,129.0
43,124.0
44,123.0
45,126.0
46,131.0
47,128.0
48,122.0
49,129.0
50,129.0
51,129.0
52,128.0
53,128.0
54,127.0
55,121.0
56,120.0
57,120.0
58,119.0
