frame,center
1,117.0
2,119.0
3,119.0
4,118.0
5,118.0
6,118.0
7,117.0
8,117.0
9,117.0
10,115.0
11,117.0
12,117.0
13,116.0
14,118.0
15,117.0
16,117.0
17,114.0
18,116.0
19,116.0
20,117.0
21,116.0
22,115.0
23,116.0
24,115.0
25,115.0
26,116.0
27,114.0
28,115.0
29,115.0
30,115.0
31,115.0
32,117.0
33,117.0
34,117.0
35,116.0
36,116.0
37,117.0
38,115.0
39,113.0
40,114.0
41,117.0
42,113.0
43,113.0
44,115.0
45,113.0
46,116.0
47,110.0
48,111.0
49,115.0
50,115.0
51,118.0
52,118.0
53,120.0
54,119.0
55,120.0
56,122.0
57,119.0
58,119.0
59,117.0
60,118.0
61,119.0
62,119.0
63,117.0
64,116.0
65,118.0
66,114.0
67,116.0
68,115.0
69,112.0
70,118.0
