frame,center
1,187.0
2,189.0
3,188.0
4,189.0
5,189.0
6,189.0
7,190.0
8,188.0
9,191.0
10,190.0
11,188.0
12,187.0
13,188.0
14,188.0
15,188.0
16,188.0
17,188.0
18,187.0
19,186.0
20,186.0
21,190.0
22,189.0
23,189.0
24,189.0
25,189.0
26,189.0
27,187.0
28,189.0
29,189.0
30,188.0
31,188.0
32,189.0
33,188.0
34,186.0
35,188.0
36,187.0
37,188.0
38,188.0
39,188.0
40,189.0
41,187.0
42,188.0
43,189.0
44,188.0
45,189.0
46,190.0
47,192.0
48,192.0
49,191.0
50,191.0
51,191.0
52,190.0
53,190.0
54,190.0
55,190.0
56,190.0
57,189.0
58,189.0
59,188.0
60,187.0
61,186.0
62,187.0
63,188.0
64,188.0
65,187.0
66,188.0
67,188.0
68,188.0
