frame,center
1,180.0
2,181.0
3,180.0
4,180.0
5,180.0
6,180.0
7,176.0
8,175.0
9,178.0
10,183.0
11,183.0
12,185.0
13,180.0
14,180.0
15,180.0
16,182.0
17,182.0
18,183.0
19,183.0
20,182.0
21,180.0
22,183.0
23,183.0
24,182.0
25,181.0
26,182.0
27,184.0
28,183.0
29,183.0
30,183.0
31,181.0
32,183.0
33,183.0
34,184.0
35,181.0
36,178.0
37,178.0
38,178.0
39,176.0
40,179.0
41,178.0
42,179.0
43,177.0
44,179.0
45,181.0
46,186.0
47,184.0
48,179.0
49,179.0
50,181.0
51,183.0
52,183.0
53,183.0
54,182.0
55,184.0
56,185.0
57,184.0
