frame,center
1,120.0
2,118.0
3,118.0
4,115.0
5,116.0
6,115.0
7,115.0
8,115.0
9,116.0
10,118.0
11,118.0
12,117.0
13,118.0
14,120.0
15,121.0
16,117.0
17,117.0
18,119.0
19,118.0
20,116.0
21,117.0
22,117.0
23,118.0
24,116.0
25,117.0
26,118.0
27,116.0
28,115.0
29,117.0
30,119.0
31,116.0
32,115.0
33,117.0
34,116.0
35,119.0
36,118.0
37,121.0
38,122.0
39,126.0
40,127.0
41,128.0
42,122.0
43,122.0
44,118.0
45,118.0
46,120.0
47,119.0
48,118.0
49,118.0
50,117.0
51,118.0
52,117.0
53,117.0
54,117.0
55,119.0
56,114.0
57,116.0
58,118.0
