frame,center
1,141.0
2,135.0
3,135.0
4,136.0
5,136.0
6,136.0
7,142.0
8,144.0
9,150.0
10,146.0
11,153.0
12,152.0
13,157.0
14,154.0
15,153.0
16,153.0
17,155.0
18,145.0
19,145.0
20,146.0
21,145.0
22,145.0
23,143.0
24,144.0
25,148.0
26,146.0
27,147.0
28,148.0
29,147.0
30,146.0
31,146.0
32,145.0
33,146.0
34,147.0
35,148.0
36,149.0
37,151.0
38,151.0
39,150.0
40,150.0
41,149.0
42,145.0
43,144.0
44,145.0
45,145.0
46,145.0
47,146.0
48,148.0
49,154.0
50,156.0
51,156.0
52,157.0
53,158.0
54,156.0
55,155.0
56,155.0
57,154.0
58,155.0
59,157.0
60,155.0
61,155.0
62,155.0
63,153.0
64,155.0
65,154.0
66,156.0
67,156.0
68,158.0
69,156.0
70,155.0
71,155.0
72,155.0
73,154.0
74,156.0
75,156.0
76,156.0
77,155.0
