frame,center
1,116.0
2,112.0
3,112.0
4,116.0
5,112.0
6,113.0
7,111.0
8,113.0
9,114.0
10,113.0
11,113.0
12,113.0
13,113.0
14,113.0
15,114.0
16,116.0
17,117.0
18,116.0
19,118.0
20,119.0
21,119.0
22,115.0
23,115.0
24,115.0
25,116.0
26,115.0
27,114.0
28,116.0
29,117.0
30,117.0
31,118.0
32,119.0
33,118.0
34,117.0
35,116.0
36,118.0
37,115.0
38,116.0
39,116.0
40,116.0
41,116.0
42,116.0
43,117.0
44,115.0
45,116.0
46,117.0
47,114.0
48,115.0
49,115.0
50,114.0
51,116.0
52,116.0
53,116.0
54,114.0
55,113.0
56,116.0
57,117.0
58,116.0
59,116.0
60,113.0
61,112.0
62,112.0
63,113.0
64,116.0
