frame,center
1,160.0
2,161.0
3,161.0
4,159.0
5,159.0
6,163.0
7,166.0
8,165.0
9,164.0
10,163.0
11,165.0
12,161.0
13,164.0
14,163.0
15,163.0
16,161.0
17,166.0
18,168.0
19,167.0
20,163.0
21,167.0
22,165.0
23,164.0
24,162.0
25,166.0
26,168.0
27,164.0
28,166.0
29,164.0
30,166.0
31,164.0
32,168.0
33,169.0
34,162.0
35,163.0
36,165.0
37,166.0
38,165.0
39,169.0
40,167.0
41,164.0
42,164.0
43,169.0
44,173.0
45,174.0
46,175.0
47,175.0
48,178.0
49,166.0
50,169.0
51,170.0
52,165.0
53,166.0
54,162.0
55,162.0
56,160.0
57,164.0
58,169.0
59,173.0
60,176.0
61,175.0
62,176.0
