frame,center
1,223.0
2,226.0
3,216.0
4,218.0
5,241.0
6,236.0
7,238.0
8,219.0
9,228.0
10,206.0
11,211.0
12,227.0
13,221.0
14,223.0
15,221.0
16,225.0
17,236.0
18,240.0
19,222.0
20,224.0
21,222.0
22,239.0
23,239.0
24,240.0
25,227.0
26,228.0
27,225.0
28,224.0
29,221.0
30,224.0
31,223.0
32,221.0
33,217.0
34,225.0
35,226.0
36,224.0
37,235.0
38,237.0
39,225.0
40,227.0
41,228.0
42,228.0
43,225.0
44,220.0
45,223.0
46,226.0
47,228.0
48,233.0
49,234.0
50,234.0
51,226.0
52,227.0
53,227.0
54,225.0
55,228.0
56,228.0
57,224.0
58,238.0
59,225.0
60,225.0
61,225.0
62,227.0
63,222.0
64,221.0
65,227.0
66,233.0
67,236.0
68,226.0
69,223.0
70,226.0
71,235.0
72,237.0
73,236.0
74,227.0
75,227.0
76,223.0
77,227.0
78,226.0
79,224.0
80,225.0
81,239.0
82,226.0
83,224.0
84,227.0
