frame,center
1,154.0
2,151.0
3,152.0
4,153.0
5,154.0
6,155.0
7,155.0
8,151.0
9,151.0
10,152.0
11,153.0
12,154.0
13,151.0
14,151.0
15,154.0
16,152.0
17,154.0
18,154.0
19,154.0
20,153.0
21,154.0
22,153.0
23,153.0
24,153.0
25,152.0
26,152.0
27,152.0
28,154.0
29,152.0
30,152.0
31,154.0
32,154.0
33,154.0
34,152.0
35,152.0
36,154.0
37,153.0
38,150.0
39,152.0
40,154.0
41,151.0
42,151.0
43,152.0
44,155.0
45,152.0
46,152.0
47,153.0
48,153.0
49,154.0
50,151.0
51,151.0
52,153.0
53,153.0
54,152.0
55,154.0
56,155.0
57,153.0
58,152.0
59,152.0
60,154.0
61,153.0
62,152.0
63,152.0
64,153.0
65,152.0
66,151.0
67,153.0
68,157.0
69,156.0
70,153.0
71,151.0
72,152.0
73,154.0
74,152.0
75,152.0
