frame,center
1,144.0
2,145.0
3,145.0
4,146.0
5,145.0
6,144.0
7,143.0
8,143.0
9,143.0
10,143.0
11,145.0
12,145.0
13,145.0
14,147.0
15,147.0
16,145.0
17,145.0
18,146.0
19,145.0
20,145.0
21,145.0
22,144.0
23,141.0
24,142.0
25,144.0
26,141.0
27,137.0
28,144.0
29,144.0
30,146.0
31,145.0
32,143.0
33,143.0
34,143.0
35,144.0
36,145.0
37,145.0
38,146.0
39,156.0
40,145.0
41,145.0
42,144.0
43,144.0
44,147.0
45,147.0
46,147.0
47,143.0
48,143.0
49,144.0
50,145.0
51,144.0
52,152.0
53,147.0
54,148.0
55,145.0
56,146.0
57,148.0
58,146.0
59,143.0
60,149.0
61,149.0
62,148.0
63,144.0
64,144.0
65,145.0
66,144.0
67,147.0
68,148.0
69,143.0
70,144.0
71,144.0
72,145.0
73,145.0
74,146.0
75,137.0
76,135.0
77,136.0
78,146.0
79,140.0
