frame,center
1,135.0
2,136.0
3,136.0
4,136.0
5,137.0
6,134.0
7,135.0
8,137.0
9,137.0
10,136.0
11,136.0
12,137.0
13,134.0
14,135.0
15,136.0
16,135.0
17,135.0
18,134.0
19,134.0
20,135.0
21,136.0
22,136.0
23,134.0
24,134.0
25,134.0
26,134.0
27,133.0
28,134.0
29,134.0
30,133.0
31,131.0
32,137.0
33,136.0
34,134.0
35,133.0
36,133.0
37,132.0
38,131.0
39,134.0
40,133.0
41,131.0
42,133.0
43,135.0
44,132.0
45,134.0
46,134.0
47,133.0
48,136.0
49,145.0
50,140.0
51,146.0
52,148.0
53,148.0
54,141.0
55,146.0
56,145.0
57,140.0
58,142.0
59,142.0
60,143.0
61,141.0
62,137.0
63,138.0
64,138.0
65,136.0
66,136.0
67,136.0
68,137.0
69,138.0
70,150.0
71,151.0
72,151.0
73,152.0
74,152.0
75,152.0
76,150.0
77,141.0
78,149.0
