frame,center
1,182.0
2,182.0
3,184.0
4,181.0
5,181.0
6,181.0
7,180.0
8,181.0
9,181.0
10,182.0
11,181.0
12,181.0
13,182.0
14,185.0
15,182.0
16,182.0
17,181.0
18,181.0
19,180.0
20,181.0
21,182.0
22,181.0
23,182.0
24,183.0
25,185.0
26,183.0
27,181.0
28,181.0
29,180.0
30,180.0
31,181.0
32,181.0
33,181.0
34,182.0
35,180.0
36,180.0
37,180.0
38,183.0
39,185.0
40,190.0
41,189.0
42,188.0
43,188.0
44,181.0
45,182.0
46,181.0
47,183.0
48,182.0
49,180.0
50,180.0
51,180.0
52,181.0
53,181.0
54,186.0
55,185.0
56,184.0
57,183.0
58,185.0
59,185.0
60,185.0
61,184.0
62,179.0
63,180.0
64,182.0
65,185.0
66,183.0
67,183.0
68,182.0
69,186.0
70,188.0
71,188.0
72,188.0
73,188.0
74,192.0
