frame,center
1,170.0
2,170.0
3,170.0
4,172.0
5,169.0
6,173.0
7,169.0
8,172.0
9,174.0
10,169.0
11,175.0
12,177.0
13,175.0
14,176.0
15,174.0
16,176.0
17,176.0
18,177.0
19,176.0
20,177.0
21,173.0
22,173.0
23,175.0
24,175.0
25,177.0
26,177.0
27,177.0
28,177.0
29,178.0
30,179.0
31,178.0
32,177.0
33,179.0
34,182.0
35,179.0
36,178.0
37,178.0
38,179.0
39,179.0
40,179.0
41,177.0
42,176.0
43,178.0
44,177.0
45,178.0
46,178.0
47,177.0
48,178.0
49,180.0
50,175.0
51,174.0
52,175.0
53,176.0
54,182.0
55,180.0
56,180.0
57,173.0
58,175.0
59,171.0
60,173.0
61,174.0
62,176.0
63,176.0
64,175.0
65,172.0
66,173.0
67,174.0
68,177.0
69,175.0
70,174.0
71,176.0
72,175.0
73,178.0
74,174.0
75,175.0
76,175.0
77,175.0
78,174.0
