frame,center
1,390.0
2,387.0
3,386.0
4,385.0
5,386.0
6,383.0
7,358.0
8,349.0
9,354.0
10,356.0
11,383.0
12,368.0
13,354.0
14,353.0
15,348.0
16,376.0
17,353.0
18,378.0
19,352.0
20,351.0
21,376.0
22,354.0
23,349.0
24,346.0
25,371.0
26,354.0
27,372.0
28,348.0
29,379.0
30,376.0
31,348.0
32,348.0
33,350.0
34,351.0
35,381.0
36,383.0
37,382.0
38,383.0
39,384.0
40,381.0
41,381.0
42,383.0
43,376.0
44,382.0
45,377.0
46,380.0
47,380.0
48,380.0
49,374.0
50,367.0
51,369.0
52,370.0
53,371.0
54,371.0
55,371.0
56,374.0
57,371.0
58,369.0
59,368.0
60,370.0
61,372.0
