frame,center
1,214.0
2,214.0
3,213.0
4,213.0
5,212.0
6,220.0
7,221.0
8,221.0
9,222.0
10,222.0
11,222.0
12,219.0
13,212.0
14,212.0
15,212.0
16,212.0
17,214.0
18,214.0
19,214.0
20,213.0
21,213.0
22,213.0
23,212.0
24,211.0
25,210.0
26,211.0
27,213.0
28,210.0
29,210.0
30,210.0
31,203.0
32,202.0
33,202.0
34,203.0
35,205.0
36,211.0
37,212.0
38,213.0
39,209.0
40,210.0
41,210.0
42,212.0
43,212.0
44,213.0
45,210.0
46,212.0
47,218.0
48,214.0
49,214.0
50,214.0
51,215.0
52,215.0
53,215.0
54,215.0
55,211.0
56,212.0
57,212.0
58,212.0
59,213.0
60,212.0
61,212.0
