frame,center
1,99.0
2,98.0
3,99.0
4,101.0
5,100.0
6,99.0
7,100.0
8,99.0
9,100.0
10,99.0
11,99.0
12,96.0
13,103.0
14,97.0
15,94.0
16,99.0
17,96.0
18,98.0
19,99.0
20,98.0
21,97.0
22,99.0
23,100.0
24,96.0
25,98.0
26,99.0
27,100.0
28,98.0
29,98.0
30,100.0
31,98.0
32,99.0
33,96.0
34,98.0
35,101.0
36,101.0
37,100.0
38,98.0
39,100.0
40,99.0
41,100.0
42,101.0
43,102.0
44,103.0
45,99.0
46,99.0
47,100.0
48,98.0
49,99.0
50,99.0
51,98.0
52,100.0
53,102.0
54,98.0
55,99.0
56,100.0
57,99.0
58,100.0
59,99.0
60,98.0
61,101.0
