frame,center
1,191.0
2,189.0
3,186.0
4,186.0
5,181.0
6,178.0
7,178.0
8,178.0
9,180.0
10,176.0
11,174.0
12,177.0
13,181.0
14,186.0
15,186.0
16,181.0
17,183.0
18,185.0
19,187.0
20,187.0
21,186.0
22,183.0
23,180.0
24,179.0
25,179.0
26,179.0
27,176.0
28,175.0
29,174.0
30,176.0
31,176.0
32,175.0
33,179.0
34,185.0
35,184.0
36,184.0
37,189.0
38,191.0
39,184.0
40,179.0
41,179.0
42,180.0
43,188.0
44,191.0
45,186.0
46,180.0
47,180.0
48,179.0
49,180.0
50,181.0
51,179.0
52,178.0
53,181.0
54,185.0
55,184.0
56,187.0
57,188.0
58,184.0
59,186.0
60,186.0
61,186.0
62,185.0
63,186.0
64,184.0
65,185.0
66,184.0
67,182.0
68,183.0
69,183.0
70,177.0
71,177.0
72,181.0
73,181.0
74,180.0
75,181.0
76,181.0
77,183.0
78,183.0
