frame,center
1,113.0
2,114.0
3,115.0
4,114.0
5,117.0
6,114.0
7,118.0
8,113.0
9,115.0
10,114.0
11,109.0
12,110.0
13,115.0
14,115.0
15,116.0
16,114.0
17,113.0
18,112.0
19,109.0
20,113.0
21,109.0
22,109.0
23,110.0
24,112.0
25,107.0
26,107.0
27,108.0
28,113.0
29,110.0
30,107.0
31,107.0
32,111.0
33,112.0
34,106.0
35,108.0
36,114.0
37,112.0
38,108.0
39,109.0
40,108.0
41,108.0
42,113.0
43,109.0
44,112.0
45,111.0
46,110.0
47,109.0
48,108.0
49,112.0
50,112.0
51,109.0
52,110.0
53,110.0
54,114.0
55,112.0
56,107.0
57,109.0
58,113.0
59,110.0
60,108.0
61,110.0
62,110.0
63,109.0
64,108.0
65,107.0
66,109.0
67,112.0
68,110.0
69,108.0
70,110.0
71,112.0
72,109.0
73,109.0
74,111.0
75,110.0
76,114.0
77,110.0
78,111.0
79,114.0
80,113.0
