frame,center
1,167.0
2,166.0
3,167.0
4,167.0
5,168.0
6,168.0
7,168.0
8,169.0
9,168.0
10,168.0
11,166.0
12,166.0
13,167.0
14,167.0
15,168.0
16,165.0
17,165.0
18,165.0
19,166.0
20,167.0
21,166.0
22,167.0
23,166.0
24,166.0
25,170.0
26,162.0
27,170.0
28,171.0
29,165.0
30,168.0
31,163.0
32,165.0
33,171.0
34,171.0
35,170.0
36,165.0
37,166.0
38,163.0
39,161.0
40,162.0
41,163.0
42,163.0
43,163.0
44,162.0
45,161.0
46,162.0
47,161.0
48,160.0
49,161.0
50,161.0
51,159.0
52,150.0
53,164.0
54,162.0
55,163.0
56,162.0
57,161.0
58,160.0
59,159.0
60,159.0
61,161.0
62,163.0
63,160.0
64,161.0
65,163.0
66,162.0
67,166.0
68,169.0
69,168.0
70,167.0
71,168.0
72,166.0
73,169.0
74,170.0
75,163.0
76,148.0
77,165.0
78,170.0
79,168.0
80,168.0
