frame,center
1,156.0
2,157.0
3,156.0
4,156.0
5,156.0
6,153.0
7,155.0
8,154.0
9,155.0
10,155.0
11,155.0
12,155.0
13,155.0
14,155.0
15,156.0
16,152.0
17,153.0
18,153.0
19,152.0
20,153.0
21,159.0
22,158.0
23,160.0
24,158.0
25,159.0
26,158.0
27,156.0
28,157.0
29,153.0
30,160.0
31,158.0
32,156.0
33,159.0
34,158.0
35,159.0
36,158.0
37,156.0
38,151.0
39,155.0
40,155.0
41,154.0
42,158.0
43,155.0
44,155.0
45,156.0
46,155.0
47,153.0
48,156.0
49,157.0
50,153.0
51,158.0
52,158.0
53,155.0
54,156.0
55,155.0
56,154.0
57,153.0
58,154.0
59,154.0
60,155.0
61,154.0
62,155.0
63,153.0
64,157.0
