frame,center
1,107.0
2,109.0
3,110.0
4,107.0
5,105.0
6,110.0
7,112.0
8,106.0
9,109.0
10,109.0
11,118.0
12,123.0
13,121.0
14,123.0
15,129.0
16,125.0
17,121.0
18,120.0
19,120.0
20,121.0
21,100.0
22,117.0
23,116.0
24,107.0
25,105.0
26,106.0
27,105.0
28,105.0
29,104.0
30,103.0
31,104.0
32,103.0
33,103.0
34,102.0
35,104.0
36,105.0
37,113.0
38,114.0
39,114.0
40,107.0
41,113.0
42,115.0
43,115.0
44,110.0
45,114.0
46,112.0
47,105.0
48,106.0
49,107.0
50,106.0
51,104.0
52,105.0
53,106.0
54,111.0
55,113.0
56,112.0
57,113.0
58,117.0
59,115.0
60,115.0
61,126.0
62,129.0
63,142.0
64,148.0
65,149.0
66,150.0
67,151.0
68,148.0
69,146.0
70,151.0
71,137.0
72,134.0
73,132.0
74,132.0
75,124.0
76,119.0
