frame,center
1,134.0
2,135.0
3,136.0
4,136.0
5,136.0
6,135.0
7,133.0
8,133.0
9,133.0
10,132.0
11,132.0
12,132.0
13,132.0
14,132.0
15,133.0
16,130.0
17,127.0
18,125.0
19,126.0
20,126.0
21,126.0
22,127.0
23,130.0
24,131.0
25,132.0
26,133.0
27,136.0
28,136.0
29,134.0
30,135.0
31,136.0
32,136.0
33,138.0
34,137.0
35,136.0
36,130.0
37,128.0
38,125.0
39,125.0
40,122.0
41,121.0
42,122.0
43,122.0
44,123.0
45,122.0
46,121.0
47,121.0
48,120.0
49,122.0
50,126.0
51,128.0
52,129.0
53,129.0
54,130.0
55,129.0
56,130.0
57,130.0
58,131.0
59,132.0
60,132.0
61,130.0
62,131.0
63,131.0
64,130.0
65,123.0
66,120.0
67,118.0
68,116.0
69,116.0
70,116.0
