frame,center
1,138.0
2,139.0
3,144.0
4,139.0
5,139.0
6,142.0
7,142.0
8,140.0
9,139.0
10,138.0
11,139.0
12,142.0
13,142.0
14,137.0
15,138.0
16,138.0
17,142.0
18,142.0
19,142.0
20,138.0
21,138.0
22,138.0
23,139.0
24,140.0
25,140.0
26,142.0
27,142.0
28,144.0
29,143.0
30,143.0
31,139.0
32,139.0
33,140.0
34,139.0
35,143.0
36,143.0
37,142.0
38,143.0
39,140.0
40,140.0
41,141.0
42,139.0
43,140.0
44,143.0
45,143.0
46,144.0
47,142.0
48,143.0
49,138.0
50,139.0
51,141.0
52,138.0
53,140.0
54,139.0
55,145.0
56,144.0
57,142.0
58,142.0
59,144.0
60,142.0
61,143.0
62,143.0
63,143.0
64,143.0
65,144.0
