frame,center
1,241.0
2,233.0
3,233.0
4,231.0
5,238.0
6,237.0
7,232.0
8,234.0
9,231.0
10,231.0
11,231.0
12,232.0
13,227.0
14,229.0
15,231.0
16,230.0
17,230.0
18,232.0
19,226.0
20,237.0
21,226.0
22,224.0
23,219.0
24,222.0
25,230.0
26,231.0
27,232.0
28,222.0
29,223.0
30,226.0
31,228.0
32,228.0
33,230.0
34,228.0
35,227.0
36,229.0
37,231.0
38,229.0
39,227.0
40,227.0
41,228.0
42,230.0
43,228.0
44,228.0
45,228.0
46,224.0
47,224.0
48,225.0
49,225.0
50,226.0
51,226.0
52,224.0
53,224.0
54,223.0
55,225.0
56,224.0
57,224.0
