frame,center
1,207.0
2,209.0
3,208.0
4,207.0
5,207.0
6,206.0
7,208.0
8,207.0
9,207.0
10,206.0
11,207.0
12,208.0
13,206.0
14,206.0
15,209.0
16,204.0
17,203.0
18,205.0
19,206.0
20,205.0
21,204.0
22,205.0
23,204.0
24,204.0
25,208.0
26,209.0
27,205.0
28,204.0
29,208.0
30,208.0
31,205.0
32,205.0
33,207.0
34,207.0
35,206.0
36,207.0
37,206.0
38,206.0
39,206.0
40,206.0
41,206.0
42,208.0
43,207.0
44,207.0
45,206.0
46,208.0
47,207.0
48,205.0
49,208.0
50,208.0
51,207.0
52,206.0
53,206.0
54,207.0
55,207.0
56,206.0
57,207.0
58,207.0
59,206.0
60,206.0
61,208.0
62,207.0
63,206.0
64,204.0
65,206.0
66,209.0
67,209.0
68,207.0
69,206.0
70,208.0
71,206.0
72,207.0
