frame,center
1,149.0
2,147.0
3,144.0
4,147.0
5,148.0
6,149.0
7,148.0
8,144.0
9,141.0
10,142.0
11,143.0
12,140.0
13,143.0
14,147.0
15,148.0
16,146.0
17,148.0
18,150.0
19,151.0
20,151.0
21,148.0
22,149.0
23,147.0
24,148.0
25,146.0
26,143.0
27,140.0
28,141.0
29,147.0
30,133.0
31,135.0
32,130.0
33,127.0
34,127.0
35,134.0
36,133.0
37,137.0
38,136.0
39,136.0
40,138.0
41,140.0
42,138.0
43,134.0
44,129.0
45,129.0
46,129.0
47,128.0
48,128.0
49,125.0
50,120.0
51,113.0
52,113.0
53,113.0
54,115.0
55,115.0
56,116.0
57,118.0
58,120.0
59,120.0
60,117.0
61,114.0
62,115.0
63,116.0
64,117.0
65,117.0
66,116.0
67,107.0
68,110.0
69,113.0
70,115.0
71,112.0
72,107.0
73,104.0
74,105.0
75,111.0
76,110.0
77,108.0
