frame,center
1,170.0
2,168.0
3,170.0
4,171.0
5,174.0
6,170.0
7,163.0
8,163.0
9,164.0
10,165.0
11,165.0
12,161.0
13,165.0
14,167.0
15,163.0
16,160.0
17,160.0
18,163.0
19,161.0
20,162.0
21,160.0
22,160.0
23,162.0
24,163.0
25,166.0
26,165.0
27,166.0
28,167.0
29,170.0
30,169.0
31,166.0
32,158.0
33,151.0
34,169.0
35,169.0
36,171.0
37,169.0
38,157.0
39,165.0
40,159.0
41,160.0
42,169.0
43,169.0
44,167.0
45,161.0
46,167.0
47,169.0
48,169.0
49,168.0
50,169.0
51,170.0
52,170.0
53,166.0
54,160.0
55,160.0
56,167.0
57,166.0
58,169.0
59,161.0
60,161.0
61,164.0
62,166.0
63,164.0
64,159.0
65,160.0
66,167.0
67,168.0
68,162.0
69,160.0
70,159.0
71,160.0
72,164.0
73,167.0
74,166.0
75,161.0
76,166.0
77,169.0
78,169.0
