frame,center
1,162.0
2,163.0
3,163.0
4,153.0
5,163.0
6,163.0
7,162.0
8,152.0
9,156.0
10,163.0
11,163.0
12,161.0
13,161.0
14,154.0
15,158.0
16,156.0
17,164.0
18,163.0
19,160.0
20,160.0
21,162.0
22,164.0
23,162.0
24,160.0
25,162.0
26,162.0
27,160.0
28,159.0
29,156.0
30,159.0
31,160.0
32,159.0
33,159.0
34,161.0
35,161.0
36,159.0
37,160.0
38,160.0
39,160.0
40,160.0
41,159.0
42,158.0
43,157.0
44,159.0
45,159.0
46,151.0
47,158.0
48,158.0
49,159.0
50,160.0
51,162.0
52,158.0
53,153.0
54,159.0
55,160.0
56,160.0
57,153.0
58,160.0
59,161.0
60,152.0
61,160.0
