frame,center
1,437.0
2,440.0
3,437.0
4,435.0
5,435.0
6,436.0
7,433.0
8,441.0
9,442.0
10,441.0
11,441.0
12,442.0
13,435.0
14,439.0
15,439.0
16,439.0
17,439.0
18,440.0
19,437.0
20,440.0
21,443.0
22,437.0
23,439.0
24,441.0
25,440.0
26,439.0
27,442.0
28,442.0
29,440.0
30,443.0
31,445.0
32,443.0
33,441.0
34,444.0
35,444.0
36,443.0
37,442.0
38,443.0
39,443.0
40,441.0
41,442.0
42,444.0
43,442.0
44,443.0
45,443.0
46,443.0
47,442.0
48,439.0
49,441.0
50,440.0
51,438.0
52,437.0
53,438.0
54,438.0
55,439.0
56,441.0
57,442.0
58,440.0
59,442.0
60,442.0
61,441.0
