frame,center
1,435.0
2,428.0
3,434.0
4,434.0
5,434.0
6,434.0
7,433.0
8,433.0
9,432.0
10,434.0
11,431.0
12,431.0
13,432.0
14,434.0
15,434.0
16,434.0
17,434.0
18,434.0
19,434.0
20,434.0
21,433.0
22,433.0
23,431.0
24,432.0
25,431.0
26,433.0
27,433.0
28,434.0
29,433.0
30,435.0
31,429.0
32,434.0
33,434.0
34,433.0
35,431.0
36,432.0
37,431.0
38,432.0
39,432.0
40,432.0
41,432.0
42,432.0
43,433.0
44,432.0
45,432.0
46,432.0
47,432.0
48,432.0
49,433.0
50,432.0
51,431.0
52,431.0
53,431.0
54,426.0
55,430.0
56,432.0
57,432.0
58,431.0
59,431.0
60,429.0
61,429.0
