frame,center
1,165.0
2,163.0
3,170.0
4,173.0
5,172.0
6,157.0
7,162.0
8,162.0
9,163.0
10,155.0
11,159.0
12,161.0
13,178.0
14,175.0
15,175.0
16,172.0
17,170.0
18,169.0
19,166.0
20,166.0
21,167.0
22,163.0
23,154.0
24,151.0
25,152.0
26,151.0
27,151.0
28,151.0
29,152.0
30,151.0
31,149.0
32,148.0
33,151.0
34,151.0
35,151.0
36,150.0
37,149.0
38,150.0
39,152.0
40,150.0
41,152.0
42,149.0
43,150.0
44,153.0
45,162.0
46,162.0
47,156.0
48,155.0
49,164.0
50,164.0
51,165.0
52,163.0
53,164.0
54,165.0
55,167.0
56,165.0
57,165.0
