frame,center
1,373.0
2,373.0
3,374.0
4,372.0
5,350.0
6,349.0
7,365.0
8,373.0
9,372.0
10,374.0
11,377.0
12,375.0
13,376.0
14,372.0
15,365.0
16,376.0
17,381.0
18,375.0
19,354.0
20,358.0
21,359.0
22,369.0
23,372.0
24,377.0
25,376.0
26,374.0
27,374.0
28,378.0
29,373.0
30,372.0
31,371.0
32,372.0
33,372.0
34,371.0
35,373.0
36,374.0
37,365.0
38,374.0
39,373.0
40,374.0
41,375.0
42,375.0
43,372.0
44,374.0
45,381.0
46,371.0
47,390.0
48,393.0
49,377.0
50,390.0
51,389.0
52,389.0
53,388.0
54,385.0
55,387.0
56,387.0
57,358.0
58,366.0
59,370.0
60,366.0
61,374.0
