frame,center
1,135.0
2,135.0
3,135.0
4,133.0
5,133.0
6,134.0
7,135.0
8,135.0
9,135.0
10,135.0
11,136.0
12,136.0
13,136.0
14,137.0
15,135.0
16,135.0
17,142.0
18,136.0
19,143.0
20,144.0
21,144.0
22,144.0
23,140.0
24,141.0
25,144.0
26,136.0
27,145.0
28,136.0
29,136.0
30,135.0
31,136.0
32,141.0
33,135.0
34,135.0
35,133.0
36,132.0
37,143.0
38,136.0
39,133.0
40,143.0
41,143.0
42,136.0
43,136.0
44,141.0
45,135.0
46,134.0
47,134.0
48,135.0
49,135.0
50,136.0
51,135.0
52,135.0
53,135.0
54,138.0
55,133.0
56,133.0
57,134.0
