frame,center
1,203.0
2,203.0
3,197.0
4,197.0
5,201.0
6,197.0
7,197.0
8,195.0
9,198.0
10,199.0
11,196.0
12,201.0
13,199.0
14,200.0
15,198.0
16,200.0
17,198.0
18,200.0
19,197.0
20,200.0
21,200.0
22,199.0
23,200.0
24,198.0
25,198.0
26,198.0
27,196.0
28,196.0
29,196.0
30,195.0
31,197.0
32,200.0
33,200.0
34,200.0
35,200.0
36,201.0
37,202.0
38,201.0
39,200.0
40,201.0
41,200.0
42,201.0
43,201.0
44,194.0
45,194.0
46,194.0
47,196.0
48,196.0
49,200.0
50,198.0
51,198.0
52,201.0
53,201.0
54,201.0
55,200.0
56,201.0
57,201.0
58,202.0
59,199.0
60,198.0
