frame,center
1,355.0
2,357.0
3,355.0
4,357.0
5,358.0
6,357.0
7,358.0
8,359.0
9,359.0
10,361.0
11,365.0
12,365.0
13,362.0
14,360.0
15,359.0
16,360.0
17,357.0
18,358.0
19,357.0
20,358.0
21,358.0
22,359.0
23,356.0
24,357.0
25,354.0
26,355.0
27,358.0
28,355.0
29,356.0
30,357.0
31,355.0
32,356.0
33,357.0
34,355.0
35,357.0
36,358.0
37,358.0
38,358.0
39,358.0
40,359.0
41,358.0
42,357.0
43,357.0
44,358.0
45,358.0
46,360.0
47,360.0
48,360.0
49,364.0
50,365.0
51,366.0
52,366.0
53,365.0
54,363.0
55,360.0
56,356.0
57,358.0
58,357.0
59,358.0
60,358.0
61,359.0
