frame,center
1,184.0
2,184.0
3,184.0
4,184.0
5,184.0
6,184.0
7,184.0
8,184.0
9,185.0
10,186.0
11,186.0
12,186.0
13,186.0
14,187.0
15,187.0
16,187.0
17,188.0
18,189.0
19,189.0
20,191.0
21,190.0
22,191.0
23,190.0
24,190.0
25,187.0
26,188.0
27,191.0
28,192.0
29,193.0
30,194.0
31,194.0
32,194.0
33,195.0
34,195.0
35,195.0
36,190.0
37,192.0
38,196.0
39,197.0
40,197.0
41,197.0
42,194.0
43,195.0
44,196.0
45,197.0
46,195.0
47,195.0
48,196.0
49,197.0
50,198.0
51,202.0
52,187.0
53,185.0
54,187.0
55,186.0
56,186.0
57,206.0
58,197.0
59,201.0
60,197.0
61,201.0
62,198.0
63,199.0
64,196.0
65,195.0
66,194.0
67,194.0
68,194.0
69,192.0
70,191.0
71,189.0
72,189.0
73,188.0
74,189.0
