frame,center
1,429.0
2,430.0
3,430.0
4,430.0
5,430.0
6,432.0
7,433.0
8,434.0
9,432.0
10,431.0
11,430.0
12,429.0
13,429.0
14,430.0
15,431.0
16,431.0
17,431.0
18,430.0
19,431.0
20,429.0
21,432.0
22,433.0
23,433.0
24,434.0
25,434.0
26,434.0
27,432.0
28,430.0
29,432.0
30,431.0
31,432.0
32,431.0
33,430.0
34,432.0
35,432.0
36,431.0
37,432.0
38,432.0
39,431.0
40,431.0
41,431.0
42,430.0
43,427.0
44,427.0
45,429.0
46,428.0
47,425.0
48,428.0
49,427.0
50,427.0
51,428.0
52,433.0
53,435.0
54,438.0
55,435.0
56,433.0
57,438.0
58,432.0
59,437.0
60,437.0
61,435.0
