frame,center
1,444.0
2,444.0
3,446.0
4,446.0
5,448.0
6,439.0
7,449.0
8,450.0
9,446.0
10,439.0
11,444.0
12,447.0
13,455.0
14,442.0
15,445.0
16,447.0
17,442.0
18,444.0
19,448.0
20,448.0
21,447.0
22,446.0
23,444.0
24,441.0
25,441.0
26,440.0
27,441.0
28,441.0
29,440.0
30,435.0
31,445.0
32,447.0
33,448.0
34,434.0
35,439.0
36,447.0
37,454.0
38,460.0
39,454.0
40,455.0
41,459.0
42,457.0
43,470.0
44,468.0
45,465.0
46,464.0
47,457.0
48,446.0
49,446.0
50,452.0
51,451.0
52,444.0
53,441.0
54,454.0
55,467.0
56,462.0
57,475.0
58,475.0
59,475.0
60,475.0
61,453.0
