frame,center
1,175.0
2,174.0
3,171.0
4,167.0
5,167.0
6,166.0
7,166.0
8,166.0
9,166.0
10,169.0
11,173.0
12,174.0
13,184.0
14,177.0
15,174.0
16,178.0
17,177.0
18,179.0
19,176.0
20,174.0
21,174.0
22,173.0
23,173.0
24,173.0
25,174.0
26,172.0
27,177.0
28,175.0
29,177.0
30,177.0
31,177.0
32,177.0
33,178.0
34,181.0
35,178.0
36,176.0
37,175.0
38,176.0
39,176.0
40,175.0
41,177.0
42,174.0
43,176.0
44,176.0
45,176.0
46,176.0
47,177.0
48,176.0
49,174.0
50,175.0
51,176.0
52,173.0
53,172.0
54,171.0
55,176.0
56,170.0
57,168.0
58,171.0
59,174.0
60,174.0
61,178.0
62,172.0
63,182.0
64,181.0
65,177.0
66,182.0
67,187.0
68,183.0
69,180.0
70,182.0
71,182.0
72,184.0
73,181.0
74,182.0
75,179.0
76,183.0
77,189.0
78,189.0
