frame,center
1,482.0
2,480.0
3,481.0
4,483.0
5,484.0
6,500.0
7,504.0
8,506.0
9,507.0
10,505.0
11,506.0
12,497.0
13,496.0
14,493.0
15,493.0
16,488.0
17,489.0
18,488.0
19,489.0
20,488.0
21,487.0
22,488.0
23,491.0
24,490.0
25,489.0
26,491.0
27,490.0
28,489.0
29,485.0
30,486.0
31,486.0
32,487.0
33,489.0
34,487.0
35,487.0
36,487.0
37,487.0
38,488.0
39,486.0
40,491.0
41,489.0
42,490.0
43,485.0
44,490.0
45,487.0
46,486.0
47,489.0
48,487.0
49,486.0
50,486.0
51,488.0
52,486.0
53,487.0
54,490.0
55,486.0
56,490.0
57,490.0
58,489.0
59,488.0
60,491.0
61,491.0
